dataset,model,defense,defense_params,seed,homophily,density,train_time_seconds,test_accuracy,test_f1,test_auroc,train_ego_gap,train_ego_gap_std,test_ego_gap,test_ego_gap_std,ego_gap_diff,conf_attack_auc,conf_attack_acc,conf_attack_tpr01,conf_attack_tpr05,conf_attack_adv,threshold_attack_auc,threshold_attack_acc,threshold_attack_tpr01,threshold_attack_tpr05,threshold_attack_adv,shadow_attack_auc,shadow_attack_acc,shadow_attack_tpr01,shadow_attack_tpr05,shadow_attack_adv,label_only_attack_auc,label_only_attack_acc,label_only_attack_tpr01,label_only_attack_tpr05,label_only_attack_adv,label_only_flip_rate,lira_attack_auc,lira_attack_acc,ece_test,actual_dp_epsilon,peak_memory_mb
synthetic_low_dense,GraphSAGE,epsd_ablation,"{""lambda_epsd"": 5.0, ""ablation"": ""non_ego_consistency""}",42,0.2998,0.04,0.0,1.0,1.0,1.0,1.6992,1.6635,1.8781,1.684,-0.1789,0.4316,0.465,0.0108,0.0323,0.0014,0.4975,0.5,0.0,0.0,0.005,0.5555,0.5,0.0,0.11,0.12,0.5239,0.5025,0.0,0.0,0.09,0.9375,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,epsd_ablation,"{""lambda_epsd"": 5.0, ""ablation"": ""non_ego_consistency""}",123,0.2998,0.04,0.0,1.0,1.0,1.0,1.5376,1.414,1.4575,1.3053,0.0801,0.5091,0.49,0.0,0.0,0.0644,0.4951,0.5,0.0,0.0,0.0,0.5294,0.5,0.01,0.035,0.095,0.533,0.53,0.0,0.05,0.06,0.955,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,epsd_ablation,"{""lambda_epsd"": 5.0, ""ablation"": ""non_ego_consistency""}",456,0.2998,0.04,0.0,1.0,1.0,1.0,1.5095,1.3559,1.6129,1.4383,-0.1034,0.5,0.5,0.0,0.0,0.0,0.495,0.5,0.0,0.0,0.0,0.551,0.5,0.0,0.0,0.13,0.5051,0.4875,0.0,0.065,0.06,0.9425,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,epsd_ablation,"{""lambda_epsd"": 5.0, ""ablation"": ""non_ego_consistency""}",789,0.2998,0.04,0.0,1.0,1.0,1.0,1.4484,1.5027,1.6589,1.8912,-0.2105,0.4491,0.47,0.0,0.0213,0.0094,0.5025,0.5,0.0,0.0,0.005,0.5139,0.5,0.0,0.0,0.065,0.5118,0.5,0.0,0.0,0.06,0.9325,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,epsd_ablation,"{""lambda_epsd"": 5.0, ""ablation"": ""non_ego_consistency""}",999,0.2998,0.04,0.0,1.0,1.0,1.0,1.9641,1.7152,2.0839,1.8844,-0.1198,0.5168,0.48,0.0,0.0,0.0457,0.4977,0.5,0.0,0.0,0.01,0.4954,0.5,0.0,0.0,0.055,0.539,0.535,0.0,0.0,0.07,0.9275,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,dp_sgd,{},42,0.2998,0.04,0.0,1.0,1.0,1.0,2.7905,2.8769,3.266,3.0736,-0.4754,0.5322,0.465,0.0,0.0,0.0901,0.5075,0.5,0.0,0.0,0.015,0.5357,0.5,0.0,0.0,0.09,0.5791,0.55,0.02,0.1,0.155,0.99,0.5,0.5,0.0,28.3845,5428.03
synthetic_low_dense,GraphSAGE,dp_sgd,{},123,0.2998,0.04,0.0,1.0,1.0,1.0,1.7262,1.5945,1.873,1.479,-0.1468,0.4863,0.49,0.0,0.0,0.0196,0.5075,0.5,0.0,0.0,0.015,0.4701,0.5,0.005,0.005,0.01,0.4961,0.4875,0.03,0.08,0.045,0.98,0.5,0.5,0.0,28.3845,5428.03
synthetic_low_dense,GraphSAGE,dp_sgd,{},456,0.2998,0.04,0.0,1.0,1.0,1.0,1.6498,1.9733,1.7516,2.0688,-0.1017,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.495,0.5,0.0,0.0,0.0,0.4958,0.5,0.015,0.035,0.035,0.99,0.5,0.5,0.0,28.3845,5428.03
synthetic_low_dense,GraphSAGE,dp_sgd,{},789,0.2998,0.04,0.0,1.0,1.0,1.0,2.135,2.3117,2.1259,2.4381,0.009,0.4907,0.47,0.0,0.0426,0.0161,0.4853,0.5,0.0,0.0,0.015,0.4904,0.5,0.0,0.0,0.04,0.5188,0.5025,0.02,0.075,0.04,0.985,0.5,0.5,0.0,28.3845,5428.03
synthetic_low_dense,GraphSAGE,dp_sgd,{},999,0.2998,0.04,0.0,1.0,1.0,1.0,1.7689,1.6711,1.7247,1.509,0.0441,0.5287,0.48,0.0,0.0,0.0705,0.508,0.5,0.0,0.0,0.025,0.5338,0.5,0.0,0.0,0.075,0.5385,0.5375,0.0,0.02,0.075,0.9875,0.5,0.5,0.0,28.3845,5428.03
synthetic_high_sparse,GCN,none,{},42,0.7995,0.005,0.0,0.95,0.9505,0.9976,0.3982,0.9689,0.2563,0.6371,0.1419,0.6034,0.485,0.0,0.0753,0.1961,0.5973,0.58,0.0,0.0,0.165,0.6049,0.535,0.02,0.145,0.175,0.5644,0.54,0.0,0.0,0.125,0.745,0.5,0.5,0.0369,,5428.03
synthetic_high_sparse,GCN,none,{},123,0.7995,0.005,0.0,0.95,0.9506,0.9988,0.3686,0.8263,0.2788,0.6068,0.0898,0.4947,0.515,0.0102,0.102,0.0648,0.5312,0.515,0.0,0.0,0.075,0.531,0.5125,0.02,0.1,0.075,0.4965,0.5,0.0,0.0,0.02,0.7475,0.5,0.5,0.0401,,5428.03
synthetic_high_sparse,GCN,none,{},456,0.7995,0.005,0.0,0.955,0.9552,0.9986,0.3533,0.8164,0.3373,0.6821,0.016,0.486,0.52,0.0,0.04,0.06,0.5161,0.5125,0.0,0.0,0.05,0.5141,0.52,0.01,0.055,0.05,0.5293,0.5175,0.0,0.0,0.06,0.6775,0.5,0.5,0.0344,,5428.03
synthetic_high_sparse,GCN,none,{},789,0.7995,0.005,0.0,0.95,0.9499,0.9967,0.3244,0.7115,0.3095,0.6393,0.0148,0.5698,0.5,0.0,0.0532,0.1435,0.5492,0.54,0.0,0.0,0.095,0.5272,0.53,0.0,0.05,0.095,0.5639,0.525,0.0,0.0,0.12,0.75,0.5,0.5,0.0374,,5428.03
synthetic_high_sparse,GCN,none,{},999,0.7995,0.005,0.0,0.93,0.9277,0.9967,0.3286,0.6997,0.2804,0.5863,0.0482,0.5585,0.51,0.0312,0.0833,0.1346,0.4984,0.51,0.01,0.065,0.065,0.4959,0.5175,0.01,0.065,0.045,0.5348,0.535,0.0,0.0,0.105,0.7925,0.5,0.5,0.0379,,5428.03
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 1.0}",42,0.7995,0.005,0.0,0.95,0.9505,0.9976,0.3982,0.9689,0.2563,0.6371,0.1419,0.6034,0.485,0.0,0.0753,0.1961,0.5973,0.58,0.0,0.0,0.165,0.6049,0.535,0.02,0.145,0.175,0.5644,0.54,0.0,0.0,0.125,0.745,0.5,0.5,0.0369,,5428.03
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 1.0}",123,0.7995,0.005,0.0,0.95,0.9506,0.9988,0.3686,0.8263,0.2788,0.6068,0.0898,0.4947,0.515,0.0102,0.102,0.0648,0.5312,0.515,0.0,0.0,0.075,0.531,0.5125,0.02,0.1,0.075,0.4965,0.5,0.0,0.0,0.02,0.7475,0.5,0.5,0.0401,,5428.03
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 1.0}",456,0.7995,0.005,0.0,0.955,0.9552,0.9986,0.3533,0.8164,0.3373,0.6821,0.016,0.486,0.52,0.0,0.04,0.06,0.5161,0.5125,0.0,0.0,0.05,0.5141,0.52,0.01,0.055,0.05,0.5293,0.5175,0.0,0.0,0.06,0.6775,0.5,0.5,0.0344,,5428.03
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 1.0}",789,0.7995,0.005,0.0,0.95,0.9499,0.9967,0.3244,0.7115,0.3095,0.6393,0.0148,0.5698,0.5,0.0,0.0532,0.1435,0.5492,0.54,0.0,0.0,0.095,0.5272,0.53,0.0,0.05,0.095,0.5639,0.525,0.0,0.0,0.12,0.75,0.5,0.5,0.0374,,5428.03
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 1.0}",999,0.7995,0.005,0.0,0.93,0.9277,0.9967,0.3286,0.6997,0.2804,0.5863,0.0482,0.5585,0.51,0.0312,0.0833,0.1346,0.4984,0.51,0.01,0.065,0.065,0.4959,0.5175,0.01,0.065,0.045,0.5348,0.535,0.0,0.0,0.105,0.7925,0.5,0.5,0.0379,,5428.03
synthetic_high_sparse,GCN,dropedge,"{""rate"": 0.3}",42,0.7995,0.005,0.0,0.93,0.9294,0.9977,0.2449,0.5302,0.1988,0.4809,0.0461,0.6266,0.53,0.0108,0.1613,0.2205,0.6193,0.565,0.02,0.14,0.185,0.6197,0.555,0.02,0.155,0.185,0.5322,0.5075,0.0,0.0,0.08,0.825,0.5,0.5,0.0404,,5428.03
synthetic_high_sparse,GCN,dropedge,"{""rate"": 0.3}",123,0.7995,0.005,0.0,0.955,0.9546,0.9985,0.2627,0.5551,0.2596,0.5481,0.0031,0.5649,0.515,0.0102,0.0714,0.1675,0.5468,0.545,0.03,0.08,0.105,0.5444,0.51,0.035,0.065,0.12,0.5062,0.4975,0.0,0.0,0.035,0.825,0.5,0.5,0.028,,5428.03
synthetic_high_sparse,GCN,dropedge,"{""rate"": 0.3}",456,0.7995,0.005,0.0,0.965,0.9646,0.9992,0.2545,0.5517,0.3116,0.598,-0.0571,0.4796,0.47,0.02,0.09,0.04,0.5109,0.515,0.045,0.075,0.055,0.5101,0.515,0.045,0.075,0.055,0.5306,0.52,0.0,0.0,0.07,0.7925,0.5,0.5,0.0236,,5428.03
synthetic_high_sparse,GCN,dropedge,"{""rate"": 0.3}",789,0.7995,0.005,0.0,0.93,0.9293,0.9961,0.2406,0.5339,0.2779,0.5657,-0.0373,0.553,0.5,0.0106,0.0213,0.1716,0.5211,0.495,0.02,0.05,0.1,0.5207,0.5175,0.025,0.05,0.105,0.5569,0.545,0.0,0.0,0.1,0.77,0.5,0.5,0.0269,,5428.03
synthetic_high_sparse,GCN,dropedge,"{""rate"": 0.3}",999,0.7995,0.005,0.0,0.935,0.9334,0.9971,0.2278,0.5079,0.2523,0.5391,-0.0245,0.5165,0.515,0.0104,0.0208,0.0825,0.519,0.525,0.02,0.06,0.095,0.5185,0.515,0.02,0.06,0.09,0.4911,0.5,0.0,0.0,0.045,0.8675,0.5,0.5,0.0285,,5428.03
synthetic_high_sparse,GCN,label_smoothing,"{""alpha"": 0.1}",42,0.7995,0.005,0.0,0.94,0.9404,0.9981,0.2085,0.4465,0.1676,0.4151,0.0409,0.6005,0.54,0.0108,0.0323,0.1839,0.6032,0.56,0.015,0.075,0.175,0.6029,0.565,0.015,0.08,0.175,0.5708,0.5425,0.0,0.0,0.105,0.8375,0.5,0.5,0.1185,,5428.03
synthetic_high_sparse,GCN,label_smoothing,"{""alpha"": 0.1}",123,0.7995,0.005,0.0,0.965,0.9644,0.9991,0.247,0.5141,0.2343,0.4947,0.0126,0.5346,0.5,0.0408,0.0612,0.1038,0.5199,0.53,0.015,0.04,0.075,0.5189,0.5125,0.015,0.04,0.07,0.4944,0.515,0.0,0.0,0.05,0.8125,0.5,0.5,0.0935,,5428.03
synthetic_high_sparse,GCN,label_smoothing,"{""alpha"": 0.1}",456,0.7995,0.005,0.0,0.96,0.9599,0.9986,0.2326,0.4965,0.2648,0.5144,-0.0322,0.4696,0.46,0.02,0.03,0.05,0.5115,0.505,0.015,0.05,0.06,0.5104,0.5025,0.015,0.05,0.045,0.5135,0.5175,0.0,0.0,0.06,0.82,0.5,0.5,0.1031,,5428.03
synthetic_high_sparse,GCN,label_smoothing,"{""alpha"": 0.1}",789,0.7995,0.005,0.0,0.94,0.9394,0.9978,0.2094,0.4678,0.2431,0.4898,-0.0337,0.5892,0.515,0.0426,0.0745,0.1995,0.5646,0.56,0.025,0.075,0.13,0.5641,0.52,0.025,0.075,0.13,0.5523,0.525,0.0,0.0,0.105,0.79,0.5,0.5,0.1096,,5428.03
synthetic_high_sparse,GCN,label_smoothing,"{""alpha"": 0.1}",999,0.7995,0.005,0.0,0.935,0.9329,0.9976,0.2061,0.4519,0.2213,0.486,-0.0152,0.5182,0.48,0.0312,0.0938,0.1018,0.4957,0.515,0.01,0.06,0.065,0.4949,0.505,0.01,0.06,0.06,0.5212,0.5275,0.0,0.0,0.12,0.835,0.5,0.5,0.0777,,5428.03
synthetic_high_sparse,GCN,confidence_masking,"{""top_k"": 2}",42,0.7995,0.005,0.0,0.95,0.9505,0.9957,0.3982,0.9689,0.2563,0.6371,0.1419,0.6035,0.485,0.0108,0.0968,0.1844,0.5965,0.5775,0.0,0.0,0.165,0.6045,0.53,0.01,0.145,0.165,0.5644,0.54,0.0,0.0,0.125,0.745,0.5,0.5,0.0336,,5428.03
synthetic_high_sparse,GCN,confidence_masking,"{""top_k"": 2}",123,0.7995,0.005,0.0,0.95,0.9506,0.9965,0.3686,0.8263,0.2788,0.6068,0.0898,0.4913,0.515,0.0,0.0918,0.0652,0.5312,0.52,0.0,0.0,0.07,0.532,0.52,0.02,0.1,0.075,0.4965,0.5,0.0,0.0,0.02,0.7475,0.5,0.5,0.0426,,5428.03
synthetic_high_sparse,GCN,confidence_masking,"{""top_k"": 2}",456,0.7995,0.005,0.0,0.955,0.9552,0.996,0.3533,0.8164,0.3373,0.6821,0.016,0.489,0.52,0.0,0.06,0.07,0.5162,0.515,0.0,0.0,0.05,0.5157,0.52,0.01,0.055,0.05,0.5293,0.5175,0.0,0.0,0.06,0.6775,0.5,0.5,0.0346,,5428.03
synthetic_high_sparse,GCN,confidence_masking,"{""top_k"": 2}",789,0.7995,0.005,0.0,0.95,0.9499,0.9946,0.3244,0.7115,0.3095,0.6393,0.0148,0.506,0.495,0.0106,0.0319,0.1026,0.5499,0.54,0.0,0.0,0.09,0.5493,0.53,0.01,0.055,0.09,0.5639,0.525,0.0,0.0,0.12,0.75,0.5,0.5,0.0362,,5428.03
synthetic_high_sparse,GCN,confidence_masking,"{""top_k"": 2}",999,0.7995,0.005,0.0,0.93,0.9277,0.9904,0.3286,0.6997,0.2804,0.5863,0.0482,0.5641,0.515,0.0417,0.0833,0.1571,0.4973,0.51,0.01,0.07,0.065,0.4942,0.52,0.01,0.07,0.055,0.5348,0.535,0.0,0.0,0.105,0.7925,0.5,0.5,0.041,,5428.03
synthetic_high_sparse,GCN,epsd_ablation,"{""lambda_epsd"": 5.0, ""ablation"": ""non_ego_consistency""}",42,0.7995,0.005,0.0,0.95,0.9505,0.9976,0.3982,0.9689,0.2563,0.6371,0.1419,0.6034,0.485,0.0,0.0753,0.1961,0.5973,0.58,0.0,0.0,0.165,0.6049,0.535,0.02,0.145,0.175,0.5644,0.54,0.0,0.0,0.125,0.745,0.5,0.5,0.0369,,5428.03
synthetic_high_sparse,GCN,epsd_ablation,"{""lambda_epsd"": 5.0, ""ablation"": ""non_ego_consistency""}",123,0.7995,0.005,0.0,0.95,0.9506,0.9988,0.3686,0.8263,0.2788,0.6068,0.0898,0.4947,0.515,0.0102,0.102,0.0648,0.5312,0.515,0.0,0.0,0.075,0.531,0.5125,0.02,0.1,0.075,0.4965,0.5,0.0,0.0,0.02,0.7475,0.5,0.5,0.0401,,5428.03
synthetic_high_sparse,GCN,epsd_ablation,"{""lambda_epsd"": 5.0, ""ablation"": ""non_ego_consistency""}",456,0.7995,0.005,0.0,0.955,0.9552,0.9986,0.3533,0.8164,0.3373,0.6821,0.016,0.486,0.52,0.0,0.04,0.06,0.5161,0.5125,0.0,0.0,0.05,0.5141,0.52,0.01,0.055,0.05,0.5293,0.5175,0.0,0.0,0.06,0.6775,0.5,0.5,0.0344,,5428.03
synthetic_high_sparse,GCN,epsd_ablation,"{""lambda_epsd"": 5.0, ""ablation"": ""non_ego_consistency""}",789,0.7995,0.005,0.0,0.95,0.9499,0.9967,0.3244,0.7115,0.3095,0.6393,0.0148,0.5698,0.5,0.0,0.0532,0.1435,0.5492,0.54,0.0,0.0,0.095,0.5272,0.53,0.0,0.05,0.095,0.5639,0.525,0.0,0.0,0.12,0.75,0.5,0.5,0.0374,,5428.03
synthetic_high_sparse,GCN,epsd_ablation,"{""lambda_epsd"": 5.0, ""ablation"": ""non_ego_consistency""}",999,0.7995,0.005,0.0,0.93,0.9277,0.9967,0.3286,0.6997,0.2804,0.5863,0.0482,0.5585,0.51,0.0312,0.0833,0.1346,0.4984,0.51,0.01,0.065,0.065,0.4959,0.5175,0.01,0.065,0.045,0.5348,0.535,0.0,0.0,0.105,0.7925,0.5,0.5,0.0379,,5428.03
synthetic_high_sparse,GCN,dp_sgd,{},123,0.7995,0.005,0.0,0.96,0.9616,0.9987,0.44,1.2294,0.4125,1.2489,0.0275,0.4741,0.495,0.0306,0.0408,0.0396,0.5091,0.5,0.0,0.0,0.045,0.5126,0.5125,0.02,0.04,0.065,0.496,0.515,0.0,0.0,0.03,0.885,0.5,0.5,0.0306,28.3845,5428.03
synthetic_high_sparse,GCN,dp_sgd,{},456,0.7995,0.005,0.0,0.95,0.9495,0.9991,0.4625,1.355,0.3809,0.9406,0.0816,0.4676,0.525,0.0,0.07,0.06,0.4941,0.5,0.0,0.0,0.045,0.5073,0.52,0.02,0.085,0.045,0.5041,0.48,0.0,0.0,0.05,0.8225,0.5,0.5,0.0398,28.3845,5428.03
synthetic_high_sparse,GCN,dp_sgd,{},789,0.7995,0.005,0.0,0.95,0.9496,0.9973,0.4626,1.3195,0.3636,0.9528,0.0991,0.4631,0.49,0.0106,0.0426,0.0448,0.5202,0.5,0.0,0.0,0.065,0.4725,0.5125,0.02,0.045,0.025,0.5678,0.55,0.0,0.0,0.1,0.845,0.5,0.5,0.0477,28.3845,5428.03
synthetic_high_sparse,GCN,dp_sgd,{},999,0.7995,0.005,0.0,0.93,0.9298,0.9978,0.3874,1.0422,0.352,0.8001,0.0354,0.5225,0.49,0.0,0.0938,0.0729,0.4945,0.5,0.0,0.0,0.055,0.5013,0.5025,0.005,0.075,0.04,0.5046,0.515,0.0,0.0,0.055,0.91,0.5,0.5,0.0525,28.3845,5428.03
synthetic_high_sparse,GraphSAGE,none,{},42,0.7995,0.005,0.0,1.0,1.0,1.0,0.5255,1.1815,0.8105,1.9966,-0.285,0.5159,0.465,0.043,0.043,0.0723,0.5475,0.5,0.0,0.0,0.1,0.5485,0.505,0.035,0.07,0.115,0.5193,0.515,0.0,0.0,0.05,0.875,0.5,0.5,0.0013,,5428.03
synthetic_high_sparse,GraphSAGE,none,{},123,0.7995,0.005,0.0,0.99,0.9911,1.0,0.5002,0.877,0.682,1.6129,-0.1818,0.5553,0.5,0.0204,0.0408,0.1925,0.5449,0.5,0.0,0.0,0.105,0.5355,0.5075,0.035,0.06,0.11,0.5374,0.5225,0.0,0.0,0.085,0.9125,0.5,0.5,0.0114,,5428.03
synthetic_high_sparse,GraphSAGE,none,{},456,0.7995,0.005,0.0,0.995,0.9951,0.9999,0.5528,1.186,0.7931,1.9248,-0.2403,0.5841,0.505,0.0,0.07,0.17,0.5484,0.5,0.0,0.0,0.1,0.5666,0.505,0.0,0.06,0.145,0.5356,0.5325,0.0,0.0,0.08,0.845,0.5,0.5,0.0046,,5428.03
synthetic_high_sparse,GraphSAGE,none,{},789,0.7995,0.005,0.0,0.99,0.9901,1.0,0.4582,1.1195,0.7105,1.691,-0.2523,0.5476,0.47,0.0,0.0851,0.1315,0.5371,0.5,0.0,0.0,0.075,0.5638,0.505,0.0,0.055,0.15,0.5584,0.5575,0.0,0.0,0.115,0.8375,0.5,0.5,0.0078,,5428.03
synthetic_high_sparse,GraphSAGE,none,{},999,0.7995,0.005,0.0,0.995,0.9955,1.0,0.6482,1.0049,0.947,1.6277,-0.2988,0.5319,0.485,0.0417,0.0938,0.1354,0.53,0.5,0.0,0.0,0.07,0.5265,0.505,0.02,0.065,0.07,0.5284,0.495,0.0,0.0,0.06,0.9225,0.5,0.5,0.0054,,5428.03
synthetic_high_sparse,GraphSAGE,epsd_tuned,"{""lambda_epsd"": 1.0}",42,0.7995,0.005,0.0,1.0,1.0,1.0,0.5255,1.1815,0.8105,1.9966,-0.285,0.5159,0.465,0.043,0.043,0.0723,0.5475,0.5,0.0,0.0,0.1,0.5485,0.505,0.035,0.07,0.115,0.5193,0.515,0.0,0.0,0.05,0.875,0.5,0.5,0.0013,,5428.03
synthetic_high_sparse,GraphSAGE,epsd_tuned,"{""lambda_epsd"": 1.0}",123,0.7995,0.005,0.0,0.99,0.9911,1.0,0.5002,0.877,0.682,1.6129,-0.1818,0.5553,0.5,0.0204,0.0408,0.1925,0.5449,0.5,0.0,0.0,0.105,0.5355,0.5075,0.035,0.06,0.11,0.5374,0.5225,0.0,0.0,0.085,0.9125,0.5,0.5,0.0114,,5428.03
synthetic_high_sparse,GraphSAGE,epsd_tuned,"{""lambda_epsd"": 1.0}",456,0.7995,0.005,0.0,0.995,0.9951,0.9999,0.5528,1.186,0.7931,1.9248,-0.2403,0.5841,0.505,0.0,0.07,0.17,0.5484,0.5,0.0,0.0,0.1,0.5666,0.505,0.0,0.06,0.145,0.5356,0.5325,0.0,0.0,0.08,0.845,0.5,0.5,0.0046,,5428.03
synthetic_high_sparse,GraphSAGE,epsd_tuned,"{""lambda_epsd"": 1.0}",789,0.7995,0.005,0.0,0.99,0.9901,1.0,0.4582,1.1195,0.7105,1.691,-0.2523,0.5476,0.47,0.0,0.0851,0.1315,0.5371,0.5,0.0,0.0,0.075,0.5638,0.505,0.0,0.055,0.15,0.5584,0.5575,0.0,0.0,0.115,0.8375,0.5,0.5,0.0078,,5428.03
synthetic_high_sparse,GraphSAGE,epsd_tuned,"{""lambda_epsd"": 1.0}",999,0.7995,0.005,0.0,0.995,0.9955,1.0,0.6482,1.0049,0.947,1.6277,-0.2988,0.5319,0.485,0.0417,0.0938,0.1354,0.53,0.5,0.0,0.0,0.07,0.5265,0.505,0.02,0.065,0.07,0.5284,0.495,0.0,0.0,0.06,0.9225,0.5,0.5,0.0054,,5428.03
synthetic_high_sparse,GraphSAGE,dropedge,"{""rate"": 0.3}",42,0.7995,0.005,0.0,1.0,1.0,1.0,0.7405,0.9044,1.1175,1.3368,-0.377,0.592,0.465,0.0215,0.0538,0.1746,0.5431,0.5,0.0,0.0,0.085,0.6009,0.5,0.0,0.0,0.185,0.5436,0.5225,0.0,0.0,0.085,0.92,0.5,0.5,0.0,,5428.03
synthetic_high_sparse,GraphSAGE,dropedge,"{""rate"": 0.3}",123,0.7995,0.005,0.0,1.0,1.0,1.0,0.5617,0.8981,0.674,1.1863,-0.1124,0.5934,0.49,0.0,0.0204,0.2183,0.5333,0.5,0.0,0.0,0.065,0.5396,0.5,0.0,0.035,0.095,0.5692,0.535,0.0,0.0,0.135,0.925,0.5,0.5,0.0,,5428.03
synthetic_high_sparse,GraphSAGE,dropedge,"{""rate"": 0.3}",456,0.7995,0.005,0.0,1.0,1.0,1.0,0.6404,0.8154,0.8546,1.3486,-0.2141,0.5,0.5,0.0,0.0,0.0,0.5178,0.5,0.0,0.0,0.035,0.5659,0.5,0.005,0.045,0.15,0.5623,0.5475,0.0,0.0,0.135,0.905,0.5,0.5,0.0,,5428.03
synthetic_high_sparse,GraphSAGE,dropedge,"{""rate"": 0.3}",789,0.7995,0.005,0.0,1.0,1.0,1.0,0.7312,1.0332,0.8696,1.3384,-0.1384,0.4977,0.47,0.0745,0.0851,0.0789,0.5026,0.5,0.0,0.0,0.01,0.5614,0.5,0.0,0.02,0.15,0.486,0.5075,0.0,0.0,0.015,0.9225,0.5,0.5,0.0,,5428.03
synthetic_high_sparse,GraphSAGE,dropedge,"{""rate"": 0.3}",999,0.7995,0.005,0.0,1.0,1.0,1.0,0.9705,0.7929,1.131,1.0043,-0.1605,0.5544,0.48,0.0,0.0,0.1659,0.5254,0.5,0.0,0.0,0.05,0.5583,0.5,0.005,0.065,0.13,0.5088,0.5175,0.0,0.0,0.035,0.9425,0.5,0.5,0.0,,5428.03
synthetic_high_sparse,GraphSAGE,label_smoothing,"{""alpha"": 0.1}",42,0.7995,0.005,0.0,1.0,1.0,1.0,0.6356,0.2889,0.6254,0.2562,0.0102,0.5896,0.565,0.0215,0.043,0.192,0.6042,0.57,0.015,0.035,0.2,0.6046,0.5725,0.015,0.035,0.2,0.5222,0.5275,0.0,0.065,0.055,0.975,0.5,0.5,0.0964,,5428.03
synthetic_high_sparse,GraphSAGE,label_smoothing,"{""alpha"": 0.1}",123,0.7995,0.005,0.0,1.0,1.0,1.0,0.644,0.3759,0.6172,0.3529,0.0269,0.6014,0.59,0.0,0.051,0.1971,0.5455,0.525,0.0,0.025,0.15,0.5449,0.5625,0.0,0.025,0.15,0.5167,0.5125,0.0,0.04,0.05,0.9725,0.5,0.5,0.0824,,5428.03
synthetic_high_sparse,GraphSAGE,label_smoothing,"{""alpha"": 0.1}",456,0.7995,0.005,0.0,1.0,1.0,1.0,0.5764,0.3693,0.5869,0.3787,-0.0105,0.5419,0.54,0.02,0.03,0.16,0.5997,0.575,0.005,0.035,0.195,0.5982,0.5875,0.005,0.035,0.19,0.556,0.5325,0.0,0.055,0.1,0.975,0.5,0.5,0.0899,,5428.03
synthetic_high_sparse,GraphSAGE,label_smoothing,"{""alpha"": 0.1}",789,0.7995,0.005,0.0,0.995,0.9949,1.0,0.5188,0.3339,0.5393,0.333,-0.0204,0.5847,0.565,0.0,0.0106,0.219,0.5968,0.555,0.0,0.015,0.22,0.5971,0.6,0.0,0.015,0.23,0.5177,0.4925,0.0,0.06,0.09,0.945,0.5,0.5,0.1052,,5428.03
synthetic_high_sparse,GraphSAGE,label_smoothing,"{""alpha"": 0.1}",999,0.7995,0.005,0.0,1.0,1.0,1.0,0.6389,0.3086,0.6572,0.3165,-0.0183,0.5579,0.565,0.0,0.0104,0.2011,0.5466,0.53,0.0,0.025,0.12,0.5463,0.5425,0.0,0.025,0.12,0.472,0.4775,0.0,0.01,0.025,0.9875,0.5,0.5,0.0852,,5428.03
synthetic_high_sparse,GraphSAGE,confidence_masking,"{""top_k"": 2}",42,0.7995,0.005,0.0,1.0,1.0,1.0,0.5255,1.1815,0.8105,1.9966,-0.285,0.5159,0.465,0.043,0.043,0.0694,0.5474,0.5,0.0,0.0,0.1,0.5498,0.505,0.04,0.085,0.115,0.5193,0.515,0.0,0.0,0.05,0.875,0.5,0.5,0.0013,,5428.03
synthetic_high_sparse,GraphSAGE,confidence_masking,"{""top_k"": 2}",123,0.7995,0.005,0.0,0.99,0.9911,1.0,0.5002,0.877,0.682,1.6129,-0.1818,0.552,0.5,0.0204,0.0408,0.2023,0.5445,0.5,0.0,0.0,0.095,0.535,0.5075,0.03,0.065,0.105,0.5374,0.5225,0.0,0.0,0.085,0.9125,0.5,0.5,0.0114,,5428.03
synthetic_high_sparse,GraphSAGE,confidence_masking,"{""top_k"": 2}",456,0.7995,0.005,0.0,0.995,0.9951,0.9999,0.5528,1.186,0.7931,1.9248,-0.2403,0.5832,0.505,0.0,0.06,0.16,0.5483,0.5,0.0,0.0,0.105,0.5664,0.505,0.0,0.06,0.13,0.5356,0.5325,0.0,0.0,0.08,0.845,0.5,0.5,0.0046,,5428.03
synthetic_high_sparse,GraphSAGE,confidence_masking,"{""top_k"": 2}",789,0.7995,0.005,0.0,0.99,0.9901,1.0,0.4582,1.1195,0.7105,1.691,-0.2523,0.5495,0.47,0.0213,0.0638,0.1409,0.5369,0.5,0.0,0.0,0.075,0.565,0.505,0.0,0.035,0.145,0.5584,0.5575,0.0,0.0,0.115,0.8375,0.5,0.5,0.0078,,5428.03
