dataset,model,defense,defense_params,seed,homophily,density,train_time_seconds,test_accuracy,test_f1,test_auroc,train_ego_gap,train_ego_gap_std,test_ego_gap,test_ego_gap_std,ego_gap_diff,conf_attack_auc,conf_attack_acc,conf_attack_tpr01,conf_attack_tpr05,conf_attack_adv,threshold_attack_auc,threshold_attack_acc,threshold_attack_tpr01,threshold_attack_tpr05,threshold_attack_adv,shadow_attack_auc,shadow_attack_acc,shadow_attack_tpr01,shadow_attack_tpr05,shadow_attack_adv,label_only_attack_auc,label_only_attack_acc,label_only_attack_tpr01,label_only_attack_tpr05,label_only_attack_adv,label_only_flip_rate,loss_attack_auc,loss_attack_acc,loss_attack_tpr01,loss_attack_tpr05,loss_attack_adv,ece_test,actual_dp_epsilon,dp_delta,dp_clip_norm,dp_noise_multiplier,lambda_epsd,epsd_ablation,model_sha256,prediction_sha256,normal_loss_ep1,epsd_kl_loss_ep1,total_loss_ep1,normal_loss_final,epsd_kl_loss_final,total_loss_final
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 3.0}",42,0.7995,0.015,0.0,0.995,0.9955,0.9992,0.0055,0.0443,0.0095,0.1048,-0.004,0.5744,0.5375,0.0,0.0649,0.2212,0.5564,0.5188,0.0063,0.0813,0.1313,0.5568,0.5531,0.0063,0.075,0.1375,0.5272,0.5094,0.0,0.0312,0.0687,0.9594,0.5564,0.5188,0.0063,0.0813,0.1313,0.034,,,,,3.0,none,4efe6216713232c7cbe89cb70bbd75274e587047f5f5542cc97238eac6baab50,886311e883141148bbce62fe89314c4e4719aae9b01b1a8030d0f483b54d165e,1.6827,0.0629,1.8714,0.0285,0.0455,0.165
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 3.0}",123,0.7995,0.015,0.0,0.98,0.9801,0.9998,0.0127,0.1304,0.0067,0.0329,0.006,0.5304,0.4813,0.0,0.0241,0.1183,0.4805,0.4813,0.0,0.0563,0.05,0.4811,0.5094,0.0187,0.0938,0.0563,0.4944,0.5156,0.0,0.0,0.0312,0.8719,0.4805,0.4813,0.0,0.0563,0.05,0.0164,,,,,3.0,none,c525ceb17c65888a14d63d3aa9835781443b805f21a5e7530bb05ec2f895d468,b68ea83736879896aa13927b9295025746a505995492a4a5034e3a830f707781,1.469,0.0422,1.5958,0.0118,0.0025,0.0193
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 3.0}",456,0.7995,0.015,0.0,0.985,0.9844,0.9999,0.0317,0.3244,0.0153,0.161,0.0164,0.5095,0.4688,0.0,0.0,0.1027,0.5215,0.5375,0.0,0.0563,0.0812,0.493,0.5062,0.0063,0.0813,0.0438,0.5216,0.5219,0.0,0.0,0.0688,0.8344,0.5215,0.5375,0.0,0.0563,0.0812,0.0127,,,,,3.0,none,53e8bb04676e8b8b08ebbed577155654d047e98817d53dfb133bdfed5ff90598,1a0820f6598c5804427a6a8895c92cfcb76c25b860dbf75be6fce4a93f191bfb,1.8873,0.0401,2.0076,0.0118,0.0091,0.0391
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 3.0}",789,0.7995,0.015,0.0,0.97,0.9686,0.9992,0.0062,0.0342,0.0067,0.0413,-0.0004,0.5502,0.4938,0.0127,0.0886,0.1508,0.5248,0.5437,0.0,0.0312,0.1062,0.5242,0.5062,0.0,0.05,0.1,0.5238,0.4906,0.0,0.0,0.0625,0.875,0.5248,0.5437,0.0,0.0312,0.1062,0.0151,,,,,3.0,none,d9897d21e67c767978038107d60b57375117856171de8913e2ec113729409b18,8260476184425e6f8d17e59096e8ecc6165b55ce03e804999a54dcf07913f8cb,2.007,0.0523,2.1638,0.0116,0.0155,0.058
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 3.0}",1024,0.7995,0.015,0.0,0.98,0.9808,1.0,0.0091,0.0815,0.0053,0.0497,0.0038,0.5089,0.4875,0.0128,0.0513,0.0657,0.4973,0.5125,0.0,0.0375,0.0437,0.4979,0.5,0.0063,0.0375,0.0375,0.5299,0.4938,0.0,0.0,0.075,0.9094,0.4973,0.5125,0.0,0.0375,0.0437,0.0125,,,,,3.0,none,253f913ca339ae4915e722d1593849306fabdb70c7b6f61febfef965f9a515fe,1955cc40e66b187871d81373c7b9cd630fd53445a6824faddd30f3d0cd199578,1.6198,0.045,1.7549,0.0168,0.0256,0.0934
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 3.0}",2024,0.7995,0.015,0.0,0.98,0.9798,0.9998,0.0042,0.016,0.0125,0.119,-0.0083,0.4662,0.4688,0.0235,0.0471,0.0471,0.4713,0.4875,0.0,0.0563,0.0312,0.4711,0.4719,0.025,0.0563,0.0312,0.4688,0.5031,0.0,0.0,0.0125,0.9563,0.4713,0.4875,0.0,0.0563,0.0312,0.0122,,,,,3.0,none,f8d98e5fdd2b446cdcdf0b44df2ccaf94e390e10cceb7f4a5d0161cc8b6207dc,4f9e18ab90445073a63a0bd68c6d4d36af92338cce00b2ca917f4ab5b7f9fe03,1.6737,0.0396,1.7925,0.0213,0.0117,0.0563
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 3.0}",3141,0.7995,0.015,0.0,0.97,0.9698,0.9981,0.051,0.3119,0.0039,0.0215,0.0471,0.4419,0.4813,0.012,0.0723,0.0333,0.4842,0.4813,0.0,0.075,0.075,0.4842,0.5094,0.0312,0.0688,0.075,0.4869,0.4875,0.0,0.0,0.0125,0.9281,0.4842,0.4813,0.0,0.075,0.075,0.0171,,,,,3.0,none,dd6680aacc1d2ecf65330e194e935235569bfc7e2405d158b9a056d73b12c426,a536393dcd2cab4b938955cf3311cbfedc62d988b3e86f9f2d287748fca8d3c0,1.892,0.0427,2.02,0.0307,0.0023,0.0376
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 3.0}",5000,0.7995,0.015,0.0,0.99,0.9907,0.9999,0.0063,0.0391,0.0189,0.1603,-0.0126,0.4638,0.475,0.0,0.0263,0.0664,0.4975,0.4875,0.0,0.0375,0.075,0.4966,0.5188,0.0,0.0312,0.075,0.4981,0.5,0.0,0.0,0.0375,0.8781,0.4975,0.4875,0.0,0.0375,0.075,0.0063,,,,,3.0,none,9255c044767fa9391238e0b8ae7ad1d5f9ea3d628bedef2de9865b98818abe43,8958d6f2672315720b8fc4caef90b05bb45483ce93ae7560f5f900ab58d14466,1.5967,0.0459,1.7345,0.0054,0.0132,0.0451
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 3.0}",7777,0.7995,0.015,0.0,0.955,0.9564,0.9985,0.0117,0.1199,0.0182,0.1156,-0.0066,0.5514,0.4625,0.0,0.0465,0.1578,0.5705,0.55,0.0,0.0688,0.1438,0.5709,0.5375,0.0125,0.0688,0.1438,0.5716,0.5594,0.0,0.0688,0.1313,0.95,0.5705,0.55,0.0,0.0688,0.1438,0.0186,,,,,3.0,none,da35ba7303af8399e2f39ebc6f2c4810a065792b7bfaf746f31e4300fa365872,21e476b3e264e422cdea523e05799e4274ea0cd344ab4a73da5c56b8b1037036,1.7273,0.033,1.8263,0.009,0.0133,0.049
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 3.0}",9999,0.7995,0.015,0.0,0.975,0.9741,0.9993,0.0014,0.0076,0.0097,0.1097,-0.0083,0.4826,0.4813,0.0411,0.1233,0.1003,0.5022,0.5125,0.0,0.0813,0.05,0.5016,0.5188,0.0125,0.0813,0.0563,0.4949,0.4813,0.0,0.0,0.0312,0.875,0.5022,0.5125,0.0,0.0813,0.05,0.0202,,,,,3.0,none,7591145691d03523c67583aad017a4f1b8b4409d6cbdadbf128d8aea5ba08520,b41d705dd998a26401213aa816510b8706416950a472eacc86f8cd1d53c48580,1.6824,0.0547,1.8463,0.0091,0.0043,0.0222
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 10.0}",42,0.7995,0.015,0.0,0.985,0.985,0.9989,0.0044,0.0301,0.0075,0.0729,-0.0032,0.5692,0.5687,0.0,0.039,0.1806,0.5521,0.5437,0.0187,0.0875,0.125,0.5523,0.5156,0.0187,0.0875,0.1188,0.5341,0.5156,0.0,0.0,0.1,0.95,0.5521,0.5437,0.0187,0.0875,0.125,0.0598,,,,,10.0,none,7d8160edddd4b897af262a2b54eb689c35700a5d8177d05b2019ad0c16c299c6,0f62a6f22864e541dd03fb87fe9587c70706be1fe5679e186fea4f4e67ec70da,1.6827,0.0629,2.3118,0.0777,0.0536,0.6141
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 10.0}",123,0.7995,0.015,0.0,0.975,0.9745,0.9998,0.0063,0.0295,0.0065,0.0301,-0.0002,0.4744,0.4813,0.0,0.0602,0.0527,0.4842,0.475,0.0187,0.1,0.0563,0.4848,0.4688,0.0187,0.1,0.0625,0.4812,0.5031,0.0,0.0,0.025,0.825,0.4842,0.475,0.0187,0.1,0.0563,0.0278,,,,,10.0,none,f4f681beb7c563805097921a6fe8fabf885267c1001573857d65e408ea9768e6,cd135f0d0330cfb13f1beeae66702d4ed5fde9125a2ee21e34ac3d42f910854f,1.469,0.0422,1.8914,0.0415,0.0088,0.13
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 10.0}",456,0.7995,0.015,0.0,0.985,0.9848,0.9997,0.0215,0.1838,0.0107,0.1201,0.0109,0.5107,0.4688,0.0,0.0,0.0941,0.5238,0.525,0.0063,0.0688,0.0938,0.463,0.4875,0.0063,0.0312,0.0375,0.5153,0.5125,0.0,0.0,0.0687,0.8313,0.5238,0.525,0.0063,0.0688,0.0938,0.0192,,,,,10.0,none,7422f4a92d4e79552a6f6ae031e3feebd0374bbab84f6defc2fc00a6c226e965,6ece895a1cb8de9f6d108e75553f77bb17a2979956a36452e536d022ee201d71,1.8873,0.0401,2.2883,0.0298,0.012,0.1493
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 10.0}",789,0.7995,0.015,0.0,0.975,0.975,0.9991,0.0047,0.019,0.0064,0.0384,-0.0018,0.414,0.4875,0.0,0.0253,0.0,0.529,0.5,0.0,0.075,0.1,0.528,0.5188,0.0,0.0688,0.1,0.541,0.5344,0.0,0.0,0.1125,0.8594,0.529,0.5,0.0,0.075,0.1,0.0418,,,,,10.0,none,571f4cdefed13b3fb0b3a7bd5e1a657ea4d1ade32735ac7e8a59f669c7b03c1b,4d9b056559cc34ee53269bc1c35073f892976c4c5cbcce787ecd2172a1c30c27,2.007,0.0523,2.5297,0.0671,0.0208,0.2748
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 10.0}",1024,0.7995,0.015,0.0,0.975,0.9755,1.0,0.0075,0.055,0.006,0.0297,0.0016,0.46,0.5,0.0,0.0128,0.0482,0.5141,0.5062,0.0125,0.0375,0.05,0.5146,0.5094,0.0125,0.0375,0.05,0.5135,0.4969,0.0,0.0,0.0687,0.9437,0.5141,0.5062,0.0125,0.0375,0.05,0.0443,,,,,10.0,none,ef7ba711980df75b5a20b6e8db2e385959640d491cb4d1da9bfab671eb61b494,43e553e8d29f0cec5f57419d927f3db79012e8c21019962f401fef1ff6829b76,1.6198,0.045,2.0703,0.07,0.0225,0.2952
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 10.0}",2024,0.7995,0.015,0.0,0.985,0.985,0.9999,0.0049,0.0167,0.0141,0.1243,-0.0091,0.4576,0.4688,0.0118,0.0353,0.0298,0.4878,0.5062,0.0125,0.05,0.0375,0.4879,0.4969,0.0187,0.05,0.05,0.5156,0.525,0.0,0.0,0.0562,0.9437,0.4878,0.5062,0.0125,0.05,0.0375,0.0202,,,,,10.0,none,e71cab4938dd178e72529bfafa936bf1b2ac936a06195eb525fc4767716a5d77,8b56e257d6214b3a49451313bdafbc9d2541e8a3c399bc076678717dedac7468,1.6737,0.0396,2.0697,0.0682,0.0351,0.4196
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 10.0}",3141,0.7995,0.015,0.0,0.975,0.9734,0.999,0.0492,0.2784,0.0035,0.0135,0.0457,0.4555,0.4813,0.012,0.0482,0.033,0.5004,0.4875,0.0312,0.0688,0.05,0.5007,0.4875,0.0312,0.0688,0.0438,0.4908,0.5094,0.0,0.0,0.0187,0.9219,0.5004,0.4875,0.0312,0.0688,0.05,0.0132,,,,,10.0,none,3cd5f70c6037e57ba6aa875c0c3196b8dfdc693cfb59ad3a7fadfc21f31df7b8,54b6b0957e3dc1cac14a3c296abe1e85d70f3177b45a647d4df16755a3dfdf76,1.892,0.0427,2.3188,0.088,0.0064,0.1518
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 10.0}",5000,0.7995,0.015,0.0,0.99,0.9907,0.9999,0.0066,0.0335,0.019,0.1591,-0.0124,0.4712,0.475,0.0,0.0,0.0464,0.4917,0.4938,0.0063,0.025,0.0438,0.4923,0.4906,0.0063,0.025,0.05,0.5052,0.5125,0.0,0.0,0.0312,0.8531,0.4917,0.4938,0.0063,0.025,0.0438,0.0197,,,,,10.0,none,bb35a7b50ec2df8fcc0be366fe2af5e0279d470a55ac18254e636c38254540f5,be7efa81d8ad0dd3d7ac427b6130b78c93af4f0d1045956506bb735d4ec7e7c4,1.5967,0.0459,2.0558,0.0248,0.0173,0.1974
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 10.0}",7777,0.7995,0.015,0.0,0.96,0.9608,0.9983,0.004,0.0197,0.0108,0.06,-0.0068,0.5668,0.4875,0.0,0.0465,0.1694,0.5751,0.5375,0.0125,0.075,0.1562,0.5769,0.5094,0.0125,0.075,0.1625,0.5929,0.5687,0.0,0.0688,0.1625,0.95,0.5751,0.5375,0.0125,0.075,0.1562,0.0526,,,,,10.0,none,9f478f67949006d34c106375d0c648fde5fc255e80a1d1963ded11d4a4d4a092,7da83e19c8794a9679eb60e57e919836ed71a2b747256c34aba9253981002f27,1.7273,0.033,2.0573,0.0472,0.0272,0.3187
synthetic_high_medium,GCN,epsd_tuned,"{""lambda_epsd"": 10.0}",9999,0.7995,0.015,0.0,0.975,0.9745,0.9995,0.0019,0.0084,0.0075,0.082,-0.0057,0.4807,0.4688,0.0274,0.137,0.091,0.5038,0.4813,0.0,0.1,0.0625,0.5039,0.5281,0.025,0.1062,0.0625,0.5057,0.4938,0.0,0.0,0.0312,0.9,0.5038,0.4813,0.0,0.1,0.0625,0.0157,,,,,10.0,none,a1ade2e5f94d00e726327c3f308656ed4c1c11873850340b592d19e306a0ac8c,f062dbfafad4f37fae7ea27d899ee313eb2eb41c28f62067dc92f537723fd21a,1.6824,0.0547,2.229,0.0251,0.0085,0.1096
synthetic_high_medium,GraphSAGE,none,{},42,0.7995,0.015,0.0,0.98,0.98,0.9987,0.0131,0.0567,0.0424,0.2041,-0.0292,0.699,0.5437,0.0,0.0779,0.4049,0.6896,0.6375,0.0,0.0,0.3188,0.6945,0.5,0.0125,0.1062,0.325,0.6877,0.6125,0.0,0.0938,0.2688,1.0,0.6896,0.6375,0.0,0.0,0.3188,0.023,,,,,0.0,none,80de34ed97344aea3b275dfc5b135cd1edf4d79080a8a56e61300e4a87fb5d94,a5c86a6ab47c55b7a2386cc55f38dd5d72da5ddcb267522ed10b26e7b42cf6fb,1.767,0.0,1.767,0.0004,0.0,0.0004
synthetic_high_medium,GraphSAGE,none,{},123,0.7995,0.015,0.0,0.98,0.98,0.9988,0.0155,0.1241,0.0702,0.3529,-0.0547,0.6141,0.4813,0.0361,0.1205,0.2414,0.6376,0.5938,0.0,0.0,0.225,0.6424,0.6031,0.025,0.0938,0.225,0.5763,0.5344,0.0,0.0688,0.125,0.9906,0.6376,0.5938,0.0,0.0,0.225,0.0284,,,,,0.0,none,3cf7e54b94052b96d5867580fb132db4fa7fb27896f88b4c5ce9eb9bbc0902da,2bdcb0fbc4edfcd9f4d019308711850a68785c3b36e5336a1c41a4d98236b25c,1.837,0.0,1.837,0.0024,0.0,0.0024
synthetic_high_medium,GraphSAGE,none,{},456,0.7995,0.015,0.0,0.99,0.9898,0.9999,0.0372,0.2453,0.0734,0.3637,-0.0362,0.6083,0.4688,0.0118,0.0471,0.2463,0.6258,0.5875,0.0,0.0,0.25,0.6207,0.5938,0.0,0.075,0.25,0.589,0.5844,0.0,0.0437,0.1688,0.9594,0.6258,0.5875,0.0,0.0,0.25,0.0068,,,,,0.0,none,31c42cf3880e1c5d209e0a03fe20c745bd6e40a8d876e19a74beb2f1ce51a09a,084a3e453af05bbed186b9877ede36ddf393f991b822cd6b292fa49796ec1d6b,1.8527,0.0,1.8527,0.0026,0.0,0.0026
synthetic_high_medium,GraphSAGE,none,{},789,0.7995,0.015,0.0,0.98,0.9799,0.9941,0.0179,0.1146,0.0683,0.3356,-0.0505,0.6303,0.525,0.0,0.1013,0.228,0.6201,0.5781,0.0,0.0,0.2563,0.621,0.5969,0.0187,0.0563,0.2563,0.5935,0.5437,0.0312,0.0563,0.1625,0.9812,0.6201,0.5781,0.0,0.0,0.2563,0.0113,,,,,0.0,none,79ed3e980aa470a59b88de2707f93fb4ac091e4f451d189143f581582a6cf2a0,dd9903dfa95de6f29733b8c0530557b88aeaf208649099d463e10358c782d42a,1.911,0.0,1.911,0.0008,0.0,0.0008
synthetic_high_medium,GraphSAGE,none,{},1024,0.7995,0.015,0.0,0.98,0.9807,0.9999,0.0284,0.1778,0.0681,0.3118,-0.0397,0.6426,0.5312,0.0,0.0256,0.2974,0.6011,0.5344,0.0,0.0,0.2375,0.6101,0.5781,0.0,0.0625,0.2313,0.5872,0.5625,0.0312,0.0625,0.1313,0.9906,0.6011,0.5344,0.0,0.0,0.2375,0.0142,,,,,0.0,none,867d1930d535740fd96a498a749c6323234c3d545b46da27a1c3eb6590fb9319,c66bd2f826947e470934f3842aee427062ac1d5e1edf188faa8805ab75785184,1.968,0.0,1.968,0.0001,0.0,0.0001
synthetic_high_medium,GraphSAGE,none,{},2024,0.7995,0.015,0.0,0.98,0.9796,0.9993,0.0117,0.0491,0.1109,0.5271,-0.0992,0.5997,0.4688,0.0,0.0588,0.24,0.6121,0.55,0.0,0.0,0.2125,0.6084,0.5719,0.0063,0.0625,0.2125,0.5736,0.5563,0.025,0.0688,0.1438,0.9938,0.6121,0.55,0.0,0.0,0.2125,0.0138,,,,,0.0,none,c5b342040773c198e987e322be2cb740f1198f250ed8f3c1abe1869365efb2c7,46f0d5b39eeead5a3074ccff6fd1d933f21487fd1888e9cda8510af3ce4bb725,1.8538,0.0,1.8538,0.0003,0.0,0.0003
synthetic_high_medium,GraphSAGE,none,{},3141,0.7995,0.015,0.0,0.98,0.9788,0.9985,0.0737,0.4063,0.1054,0.4341,-0.0317,0.5947,0.4813,0.0723,0.1446,0.1605,0.6514,0.5813,0.0,0.0,0.2562,0.6543,0.6031,0.0063,0.1562,0.2562,0.5888,0.5594,0.025,0.0938,0.1375,0.9938,0.6514,0.5813,0.0,0.0,0.2562,0.0208,,,,,0.0,none,c808289a6a1249386c72e1d1308528922e96e680864cb44769e67df5953e8c6c,244b1b73ab1939eff8093cd02254d27f4ad1552f42e53942f91864e8e8d6286d,1.7109,0.0,1.7109,0.0016,0.0,0.0016
synthetic_high_medium,GraphSAGE,none,{},5000,0.7995,0.015,0.0,1.0,1.0,1.0,0.0126,0.0612,0.0619,0.2887,-0.0494,0.6217,0.5,0.0,0.1579,0.1817,0.6165,0.5781,0.0,0.0,0.1813,0.6299,0.5594,0.0187,0.1688,0.1875,0.5997,0.5719,0.0187,0.0625,0.1437,0.9875,0.6165,0.5781,0.0,0.0,0.1813,0.0075,,,,,0.0,none,c689537eaeb061c2fbe9f6f680930f821550b2eaf01f48b483d4044bb145ad18,ff3c30f938bd100172deaad3ee34cb34e3dde03548ce89c283b580bf6753c268,1.7064,0.0,1.7064,0.0003,0.0,0.0003
synthetic_high_medium,GraphSAGE,none,{},7777,0.7995,0.015,0.0,0.94,0.9418,0.9972,0.0146,0.0794,0.0827,0.2439,-0.0681,0.6768,0.4625,0.0233,0.0814,0.2989,0.6984,0.6188,0.0,0.0,0.3125,0.6981,0.6344,0.0312,0.0938,0.3187,0.5942,0.5625,0.0125,0.05,0.1313,0.9969,0.6984,0.6188,0.0,0.0,0.3125,0.0403,,,,,0.0,none,70f0e5cb38493c9c99d44cf691dc2ecb22dd3383b6c864bbf78589309d647bad,aa60682d4f0a1dfb4257023030c0342654b00abd8dfddde02a7ee8c19c044b73,2.0146,0.0,2.0146,0.002,0.0,0.002
synthetic_high_medium,GraphSAGE,none,{},9999,0.7995,0.015,0.0,0.99,0.9895,0.9966,0.017,0.082,0.041,0.2099,-0.0239,0.5712,0.4813,0.0137,0.0685,0.1795,0.6014,0.5687,0.0,0.0,0.2188,0.5899,0.575,0.0063,0.0375,0.2312,0.5406,0.5125,0.0,0.0312,0.1062,0.9719,0.6014,0.5687,0.0,0.0,0.2188,0.0131,,,,,0.0,none,4be0f6743c0f29c886e89c3376f6dba08f79d10a644094771f55dbde71b3878f,9337be9b2819fe88fbb9b6e09eb9179a11869bba891b4250fc78655c21e144aa,1.7135,0.0,1.7135,0.0015,0.0,0.0015
synthetic_high_medium,GraphSAGE,dropedge,"{""rate"": 0.1}",42,0.7995,0.015,0.0,0.97,0.9689,0.9978,0.0174,0.0878,0.0762,0.2478,-0.0588,0.7238,0.5938,0.0,0.0649,0.5514,0.7161,0.6438,0.0,0.0,0.475,0.7173,0.6781,0.0125,0.1,0.475,0.6729,0.6125,0.025,0.1062,0.2812,0.9906,0.7161,0.6438,0.0,0.0,0.475,0.0201,,,,,0.0,none,3f1ebaeeaf62aaae13cbfff00e40c8f4576f65ca581c2640916c823abc1aee78,5bab2547839b434564950cf4a7cd6e1831fd3775f2d4d186282b6f70de2999e3,1.6877,0.0,1.6877,0.0057,0.0,0.0057
synthetic_high_medium,GraphSAGE,dropedge,"{""rate"": 0.1}",123,0.7995,0.015,0.0,0.96,0.9608,0.9983,0.0272,0.2112,0.1207,0.4501,-0.0934,0.6082,0.4813,0.012,0.0482,0.2366,0.662,0.6125,0.0,0.0,0.2687,0.6621,0.6281,0.0187,0.0625,0.2687,0.6397,0.5844,0.0437,0.1688,0.2,1.0,0.662,0.6125,0.0,0.0,0.2687,0.0215,,,,,0.0,none,5f1e7e710c5512d8690a3ca4e09d6d2fb083e1b26af46c27f45c15d39e1a8141,4ff0d7b4820fe1f13e71ae6a4985c1cbc6057d372073cc1cad5600f67aa2bc67,1.8096,0.0,1.8096,0.0023,0.0,0.0023
synthetic_high_medium,GraphSAGE,dropedge,"{""rate"": 0.1}",456,0.7995,0.015,0.0,0.99,0.9898,0.9998,0.031,0.1485,0.0895,0.4081,-0.0585,0.6417,0.4688,0.0118,0.0941,0.3059,0.6337,0.6062,0.0,0.0,0.25,0.6339,0.6062,0.0125,0.0875,0.2562,0.5616,0.5188,0.0125,0.0375,0.1438,0.9906,0.6337,0.6062,0.0,0.0,0.25,0.0044,,,,,0.0,none,aa6ea14a907ca792114d1eadbf45645debf91acbc9b4c131aa77f7994e5facc3,c4174a57b6c3edf5670a0e53b45d8dda642e672759c0e89e6acb2460ec5cd437,1.9112,0.0,1.9112,0.0032,0.0,0.0032
synthetic_high_medium,GraphSAGE,dropedge,"{""rate"": 0.1}",789,0.7995,0.015,0.0,0.98,0.9799,0.9942,0.0132,0.0741,0.095,0.4603,-0.0818,0.6417,0.525,0.0,0.0886,0.2799,0.6351,0.5656,0.0,0.0,0.3125,0.636,0.6312,0.0125,0.0688,0.3125,0.6508,0.6156,0.0,0.0688,0.2312,0.9875,0.6351,0.5656,0.0,0.0,0.3125,0.0205,,,,,0.0,none,6344b403897864ee7eb4c2006ebefdfe70d4d1234b4955631e8b0d4283ce02f1,341c4ebdfb33bec48eeb97ea06c4d841c20393ad428962de3e44eb9cfdfa68f5,1.8576,0.0,1.8576,0.0009,0.0,0.0009
synthetic_high_medium,GraphSAGE,dropedge,"{""rate"": 0.1}",1024,0.7995,0.015,0.0,0.985,0.9853,0.9998,0.0125,0.0633,0.0775,0.3353,-0.065,0.6604,0.5625,0.0,0.0385,0.2711,0.6275,0.5656,0.0,0.0,0.2688,0.6217,0.6125,0.0,0.0563,0.2687,0.5866,0.5781,0.0,0.0125,0.1563,0.9906,0.6275,0.5656,0.0,0.0,0.2688,0.0145,,,,,0.0,none,7c9bf64f936d3888f116afd0332c0cd83fa161ed33906102dccbecfbcc64833c,20e302a497acaad5f434894819ea25c407f5ae34bcf9dce53519d3117f5f19ee,1.9039,0.0,1.9039,0.0018,0.0,0.0018
synthetic_high_medium,GraphSAGE,dropedge,"{""rate"": 0.1}",2024,0.7995,0.015,0.0,0.98,0.9796,0.9995,0.0157,0.0629,0.0983,0.4425,-0.0825,0.6166,0.4688,0.0118,0.0706,0.2463,0.6429,0.6031,0.0,0.0,0.25,0.6407,0.5844,0.0125,0.075,0.25,0.6049,0.5813,0.025,0.0688,0.1625,0.9969,0.6429,0.6031,0.0,0.0,0.25,0.0164,,,,,0.0,none,825c083753a8d2f26360e218abb3860c9c6a108e9d198f4837610655699ac0a9,3d0c758cae1a751c4b7e6d687cbb43d4af8306c0e5634705713eda1e731edec4,1.8223,0.0,1.8223,0.0083,0.0,0.0083
synthetic_high_medium,GraphSAGE,dropedge,"{""rate"": 0.1}",3141,0.7995,0.015,0.0,0.975,0.9725,0.9983,0.0626,0.3027,0.0999,0.3685,-0.0373,0.6202,0.4813,0.0723,0.0843,0.2626,0.6673,0.5813,0.0,0.1437,0.3125,0.6671,0.6344,0.0375,0.1562,0.3187,0.5995,0.5563,0.0187,0.0625,0.1625,0.9875,0.6673,0.5813,0.0,0.1437,0.3125,0.0105,,,,,0.0,none,a56c35169d17de40056238978653abe9ca5acb756439f5df0acd10f345b4cda0,8fe8b8f72c07af7f07be0009de9c4389a4d02b4c48fb7d5ea99c1c307609248e,1.7832,0.0,1.7832,0.0269,0.0,0.0269
synthetic_high_medium,GraphSAGE,dropedge,"{""rate"": 0.1}",5000,0.7995,0.015,0.0,0.975,0.9733,0.9999,0.0173,0.0616,0.0882,0.4543,-0.0709,0.6779,0.4875,0.0132,0.1579,0.2845,0.6784,0.6062,0.0,0.0,0.2625,0.6844,0.5625,0.025,0.1562,0.2687,0.61,0.575,0.0187,0.1812,0.1562,0.9906,0.6784,0.6062,0.0,0.0,0.2625,0.0113,,,,,0.0,none,e1ab32e43b6b1478baba7716ee48a4ceb1ea52b7a18d43ea87953345b07ab44c,dc577ca8412666e8526ab2a054b4cd309cd45fcdb0daf3460173f4aa5dea4c10,1.7422,0.0,1.7422,0.0006,0.0,0.0006
synthetic_high_medium,GraphSAGE,dropedge,"{""rate"": 0.1}",7777,0.7995,0.015,0.0,0.945,0.9455,0.9975,0.0181,0.0803,0.1003,0.3042,-0.0822,0.7263,0.4625,0.0116,0.0698,0.3686,0.724,0.6594,0.0,0.0,0.3563,0.7246,0.6625,0.0437,0.0875,0.3563,0.6719,0.6469,0.0187,0.0813,0.2938,0.9969,0.724,0.6594,0.0,0.0,0.3563,0.0478,,,,,0.0,none,3bcc92750addf974098481a3e5ce360aa08179d90c6ec1400f8773ffaf92541e,7e72a4cc8fb8075744b3f9ee8cc6aca4b77b529949c2a514371126edd310e7a4,1.8441,0.0,1.8441,0.0015,0.0,0.0015
